Location,FIPS,Category,geoid,pctChange,geoID
"Hamilton County, Texas",48193,Cardiovascular diseases,0500000US48193,-31.9,0500000US48193
"Hansford County, Texas",48195,Cardiovascular diseases,0500000US48195,-28.98,0500000US48195
"Hardeman County, Texas",48197,Cardiovascular diseases,0500000US48197,-49.53,0500000US48197
"Hardin County, Texas",48199,Cardiovascular diseases,0500000US48199,-39.58,0500000US48199
"Harris County, Texas",48201,Cardiovascular diseases,0500000US48201,-52.21,0500000US48201
"Harrison County, Texas",48203,Cardiovascular diseases,0500000US48203,-43.11,0500000US48203
"Hartley County, Texas",48205,Cardiovascular diseases,0500000US48205,-47.11,0500000US48205
"Haskell County, Texas",48207,Cardiovascular diseases,0500000US48207,-35.17,0500000US48207
"Hays County, Texas",48209,Cardiovascular diseases,0500000US48209,-47.24,0500000US48209
"Hemphill County, Texas",48211,Cardiovascular diseases,0500000US48211,-31.56,0500000US48211
"Henderson County, Texas",48213,Cardiovascular diseases,0500000US48213,-24.89,0500000US48213
"Hidalgo County, Texas",48215,Cardiovascular diseases,0500000US48215,-43.94,0500000US48215
"Hill County, Texas",48217,Cardiovascular diseases,0500000US48217,-47.39,0500000US48217
"Hockley County, Texas",48219,Cardiovascular diseases,0500000US48219,-36.1,0500000US48219
"Hood County, Texas",48221,Cardiovascular diseases,0500000US48221,-40.55,0500000US48221
"Hopkins County, Texas",48223,Cardiovascular diseases,0500000US48223,-41.11,0500000US48223
"Houston County, Texas",48225,Cardiovascular diseases,0500000US48225,-34.03,0500000US48225
"Howard County, Texas",48227,Cardiovascular diseases,0500000US48227,-28.95,0500000US48227
"Hudspeth County, Texas",48229,Cardiovascular diseases,0500000US48229,-52.68,0500000US48229
"Hunt County, Texas",48231,Cardiovascular diseases,0500000US48231,-30.71,0500000US48231
"Hutchinson County, Texas",48233,Cardiovascular diseases,0500000US48233,-27.92,0500000US48233
"Irion County, Texas",48235,Cardiovascular diseases,0500000US48235,-45.63,0500000US48235
"Jack County, Texas",48237,Cardiovascular diseases,0500000US48237,-39.57,0500000US48237
"Jackson County, Texas",48239,Cardiovascular diseases,0500000US48239,-37.82,0500000US48239
"Jasper County, Texas",48241,Cardiovascular diseases,0500000US48241,-32.28,0500000US48241
"Jeff Davis County, Texas",48243,Cardiovascular diseases,0500000US48243,-49.46,0500000US48243
"Jefferson County, Texas",48245,Cardiovascular diseases,0500000US48245,-34.78,0500000US48245
"Jim Hogg County, Texas",48247,Cardiovascular diseases,0500000US48247,-32.58,0500000US48247
"Jim Wells County, Texas",48249,Cardiovascular diseases,0500000US48249,-34.87,0500000US48249
"Johnson County, Texas",48251,Cardiovascular diseases,0500000US48251,-37.66,0500000US48251
"Jones County, Texas",48253,Cardiovascular diseases,0500000US48253,-34.74,0500000US48253
"Karnes County, Texas",48255,Cardiovascular diseases,0500000US48255,-40.09,0500000US48255
"Kaufman County, Texas",48257,Cardiovascular diseases,0500000US48257,-40.21,0500000US48257
"Kendall County, Texas",48259,Cardiovascular diseases,0500000US48259,-47.48,0500000US48259
"Kenedy County, Texas",48261,Cardiovascular diseases,0500000US48261,-43.34,0500000US48261
"Kent County, Texas",48263,Cardiovascular diseases,0500000US48263,-40.23,0500000US48263
"Kerr County, Texas",48265,Cardiovascular diseases,0500000US48265,-40.04,0500000US48265
"Kimble County, Texas",48267,Cardiovascular diseases,0500000US48267,-31.37,0500000US48267
"King County, Texas",48269,Cardiovascular diseases,0500000US48269,-45.64,0500000US48269
"Kinney County, Texas",48271,Cardiovascular diseases,0500000US48271,-54.23,0500000US48271
"Kleberg County, Texas",48273,Cardiovascular diseases,0500000US48273,-32.76,0500000US48273
"Knox County, Texas",48275,Cardiovascular diseases,0500000US48275,-45.68,0500000US48275
"La Salle County, Texas",48283,Cardiovascular diseases,0500000US48283,-44.92,0500000US48283
"Lamar County, Texas",48277,Cardiovascular diseases,0500000US48277,-30.57,0500000US48277
"Lamb County, Texas",48279,Cardiovascular diseases,0500000US48279,-40.83,0500000US48279
"Lampasas County, Texas",48281,Cardiovascular diseases,0500000US48281,-47.6,0500000US48281
"Lavaca County, Texas",48285,Cardiovascular diseases,0500000US48285,-37.59,0500000US48285
"Lee County, Texas",48287,Cardiovascular diseases,0500000US48287,-32.63,0500000US48287
"Leon County, Texas",48289,Cardiovascular diseases,0500000US48289,-41.72,0500000US48289
"Liberty County, Texas",48291,Cardiovascular diseases,0500000US48291,-32.31,0500000US48291
"Limestone County, Texas",48293,Cardiovascular diseases,0500000US48293,-33.03,0500000US48293
"Lipscomb County, Texas",48295,Cardiovascular diseases,0500000US48295,-29.16,0500000US48295
"Live Oak County, Texas",48297,Cardiovascular diseases,0500000US48297,-46.1,0500000US48297
"Llano County, Texas",48299,Cardiovascular diseases,0500000US48299,-47.67,0500000US48299
"Loving County, Texas",48301,Cardiovascular diseases,0500000US48301,-26.78,0500000US48301
"Lubbock County, Texas",48303,Cardiovascular diseases,0500000US48303,-43.69,0500000US48303
"Lynn County, Texas",48305,Cardiovascular diseases,0500000US48305,-37.24,0500000US48305
"Madison County, Texas",48313,Cardiovascular diseases,0500000US48313,-28.82,0500000US48313
"Marion County, Texas",48315,Cardiovascular diseases,0500000US48315,-34.99,0500000US48315
"Martin County, Texas",48317,Cardiovascular diseases,0500000US48317,-31.34,0500000US48317
"Mason County, Texas",48319,Cardiovascular diseases,0500000US48319,-51.08,0500000US48319
"Matagorda County, Texas",48321,Cardiovascular diseases,0500000US48321,-38.27,0500000US48321
"Maverick County, Texas",48323,Cardiovascular diseases,0500000US48323,-37.42,0500000US48323
"McCulloch County, Texas",48307,Cardiovascular diseases,0500000US48307,-37,0500000US48307
"McLennan County, Texas",48309,Cardiovascular diseases,0500000US48309,-47.08,0500000US48309
"McMullen County, Texas",48311,Cardiovascular diseases,0500000US48311,-46.97,0500000US48311
"Medina County, Texas",48325,Cardiovascular diseases,0500000US48325,-35.12,0500000US48325
"Menard County, Texas",48327,Cardiovascular diseases,0500000US48327,-32.31,0500000US48327
"Midland County, Texas",48329,Cardiovascular diseases,0500000US48329,-39.34,0500000US48329
"Milam County, Texas",48331,Cardiovascular diseases,0500000US48331,-38.56,0500000US48331
"Mills County, Texas",48333,Cardiovascular diseases,0500000US48333,-50.13,0500000US48333
"Mitchell County, Texas",48335,Cardiovascular diseases,0500000US48335,-26.47,0500000US48335
"Montague County, Texas",48337,Cardiovascular diseases,0500000US48337,-28.62,0500000US48337
"Montgomery County, Texas",48339,Cardiovascular diseases,0500000US48339,-45.84,0500000US48339
"Moore County, Texas",48341,Cardiovascular diseases,0500000US48341,-41.77,0500000US48341
"Morris County, Texas",48343,Cardiovascular diseases,0500000US48343,-29.46,0500000US48343
"Motley County, Texas",48345,Cardiovascular diseases,0500000US48345,-36.61,0500000US48345
"Nacogdoches County, Texas",48347,Cardiovascular diseases,0500000US48347,-38.68,0500000US48347
"Navarro County, Texas",48349,Cardiovascular diseases,0500000US48349,-33.7,0500000US48349
"Newton County, Texas",48351,Cardiovascular diseases,0500000US48351,-21.57,0500000US48351
"Nolan County, Texas",48353,Cardiovascular diseases,0500000US48353,-19.32,0500000US48353
"Nueces County, Texas",48355,Cardiovascular diseases,0500000US48355,-50.69,0500000US48355
"Ochiltree County, Texas",48357,Cardiovascular diseases,0500000US48357,-27.21,0500000US48357
"Oldham County, Texas",48359,Cardiovascular diseases,0500000US48359,-45.09,0500000US48359
"Orange County, Texas",48361,Cardiovascular diseases,0500000US48361,-31.82,0500000US48361
"Palo Pinto County, Texas",48363,Cardiovascular diseases,0500000US48363,-28.85,0500000US48363
"Panola County, Texas",48365,Cardiovascular diseases,0500000US48365,-43.05,0500000US48365
"Parker County, Texas",48367,Cardiovascular diseases,0500000US48367,-43.21,0500000US48367
"Parmer County, Texas",48369,Cardiovascular diseases,0500000US48369,-44.14,0500000US48369
"Pecos County, Texas",48371,Cardiovascular diseases,0500000US48371,-34.21,0500000US48371
"Polk County, Texas",48373,Cardiovascular diseases,0500000US48373,-12.87,0500000US48373
"Potter County, Texas",48375,Cardiovascular diseases,0500000US48375,-32.79,0500000US48375
"Presidio County, Texas",48377,Cardiovascular diseases,0500000US48377,-60.28,0500000US48377
"Rains County, Texas",48379,Cardiovascular diseases,0500000US48379,-39.19,0500000US48379
"Randall County, Texas",48381,Cardiovascular diseases,0500000US48381,-45.16,0500000US48381
"Reagan County, Texas",48383,Cardiovascular diseases,0500000US48383,-27.04,0500000US48383
"Real County, Texas",48385,Cardiovascular diseases,0500000US48385,-36.89,0500000US48385
"Red River County, Texas",48387,Cardiovascular diseases,0500000US48387,-28.08,0500000US48387
"Reeves County, Texas",48389,Cardiovascular diseases,0500000US48389,-37.16,0500000US48389
"Refugio County, Texas",48391,Cardiovascular diseases,0500000US48391,-41.87,0500000US48391
"Roberts County, Texas",48393,Cardiovascular diseases,0500000US48393,-29.77,0500000US48393
"Robertson County, Texas",48395,Cardiovascular diseases,0500000US48395,-35.88,0500000US48395
"Rockwall County, Texas",48397,Cardiovascular diseases,0500000US48397,-52.31,0500000US48397
"Runnels County, Texas",48399,Cardiovascular diseases,0500000US48399,-38.11,0500000US48399
"Rusk County, Texas",48401,Cardiovascular diseases,0500000US48401,-27.05,0500000US48401
"Sabine County, Texas",48403,Cardiovascular diseases,0500000US48403,-33.16,0500000US48403
"San Augustine County, Texas",48405,Cardiovascular diseases,0500000US48405,-37.57,0500000US48405
"San Jacinto County, Texas",48407,Cardiovascular diseases,0500000US48407,-29.46,0500000US48407
"San Patricio County, Texas",48409,Cardiovascular diseases,0500000US48409,-44.58,0500000US48409
"San Saba County, Texas",48411,Cardiovascular diseases,0500000US48411,-43.24,0500000US48411
"Schleicher County, Texas",48413,Cardiovascular diseases,0500000US48413,-40.76,0500000US48413
"Scurry County, Texas",48415,Cardiovascular diseases,0500000US48415,-39.44,0500000US48415
"Shackelford County, Texas",48417,Cardiovascular diseases,0500000US48417,-39.48,0500000US48417
"Shelby County, Texas",48419,Cardiovascular diseases,0500000US48419,-30.78,0500000US48419
"Sherman County, Texas",48421,Cardiovascular diseases,0500000US48421,-43.11,0500000US48421
"Smith County, Texas",48423,Cardiovascular diseases,0500000US48423,-34.45,0500000US48423
"Somervell County, Texas",48425,Cardiovascular diseases,0500000US48425,-46.78,0500000US48425
"Starr County, Texas",48427,Cardiovascular diseases,0500000US48427,-27.51,0500000US48427
"Stephens County, Texas",48429,Cardiovascular diseases,0500000US48429,-46.75,0500000US48429
"Sterling County, Texas",48431,Cardiovascular diseases,0500000US48431,-36.46,0500000US48431
"Stonewall County, Texas",48433,Cardiovascular diseases,0500000US48433,-41.32,0500000US48433
"Sutton County, Texas",48435,Cardiovascular diseases,0500000US48435,-50.22,0500000US48435
"Swisher County, Texas",48437,Cardiovascular diseases,0500000US48437,-50.32,0500000US48437
"Tarrant County, Texas",48439,Cardiovascular diseases,0500000US48439,-50.55,0500000US48439
"Taylor County, Texas",48441,Cardiovascular diseases,0500000US48441,-36.69,0500000US48441
"Terrell County, Texas",48443,Cardiovascular diseases,0500000US48443,-38.46,0500000US48443
"Terry County, Texas",48445,Cardiovascular diseases,0500000US48445,-27.31,0500000US48445
"Throckmorton County, Texas",48447,Cardiovascular diseases,0500000US48447,-43.36,0500000US48447
"Titus County, Texas",48449,Cardiovascular diseases,0500000US48449,-47.15,0500000US48449
"Tom Green County, Texas",48451,Cardiovascular diseases,0500000US48451,-45.4,0500000US48451
"Travis County, Texas",48453,Cardiovascular diseases,0500000US48453,-55.21,0500000US48453
"Trinity County, Texas",48455,Cardiovascular diseases,0500000US48455,-29.71,0500000US48455
"Tyler County, Texas",48457,Cardiovascular diseases,0500000US48457,-32.94,0500000US48457
"Upshur County, Texas",48459,Cardiovascular diseases,0500000US48459,-26.48,0500000US48459
"Upton County, Texas",48461,Cardiovascular diseases,0500000US48461,-33.74,0500000US48461
"Uvalde County, Texas",48463,Cardiovascular diseases,0500000US48463,-39.35,0500000US48463
"Val Verde County, Texas",48465,Cardiovascular diseases,0500000US48465,-50.51,0500000US48465
"Van Zandt County, Texas",48467,Cardiovascular diseases,0500000US48467,-35.83,0500000US48467
"Victoria County, Texas",48469,Cardiovascular diseases,0500000US48469,-49.63,0500000US48469
"Walker County, Texas",48471,Cardiovascular diseases,0500000US48471,-32.32,0500000US48471
"Waller County, Texas",48473,Cardiovascular diseases,0500000US48473,-34.55,0500000US48473
"Ward County, Texas",48475,Cardiovascular diseases,0500000US48475,-30.84,0500000US48475
"Washington County, Texas",48477,Cardiovascular diseases,0500000US48477,-45.49,0500000US48477
"Webb County, Texas",48479,Cardiovascular diseases,0500000US48479,-41.94,0500000US48479
"Wharton County, Texas",48481,Cardiovascular diseases,0500000US48481,-40.5,0500000US48481
"Wheeler County, Texas",48483,Cardiovascular diseases,0500000US48483,-29,0500000US48483
"Wichita County, Texas",48485,Cardiovascular diseases,0500000US48485,-29.23,0500000US48485
"Wilbarger County, Texas",48487,Cardiovascular diseases,0500000US48487,-25.79,0500000US48487
"Willacy County, Texas",48489,Cardiovascular diseases,0500000US48489,-55.72,0500000US48489
"Williamson County, Texas",48491,Cardiovascular diseases,0500000US48491,-64.51,0500000US48491
"Wilson County, Texas",48493,Cardiovascular diseases,0500000US48493,-42.43,0500000US48493
"Winkler County, Texas",48495,Cardiovascular diseases,0500000US48495,-17.86,0500000US48495
"Wise County, Texas",48497,Cardiovascular diseases,0500000US48497,-31.12,0500000US48497
"Wood County, Texas",48499,Cardiovascular diseases,0500000US48499,-38.44,0500000US48499
"Yoakum County, Texas",48501,Cardiovascular diseases,0500000US48501,-45.64,0500000US48501
"Young County, Texas",48503,Cardiovascular diseases,0500000US48503,-28.86,0500000US48503
"Zapata County, Texas",48505,Cardiovascular diseases,0500000US48505,-32.62,0500000US48505
"Zavala County, Texas",48507,Cardiovascular diseases,0500000US48507,-37.03,0500000US48507
"Beaver County, Utah",49001,Cardiovascular diseases,0500000US49001,-31.24,0500000US49001
"Box Elder County, Utah",49003,Cardiovascular diseases,0500000US49003,-36.88,0500000US49003
"Cache County, Utah",49005,Cardiovascular diseases,0500000US49005,-44.85,0500000US49005
"Carbon County, Utah",49007,Cardiovascular diseases,0500000US49007,-22.94,0500000US49007
"Daggett County, Utah",49009,Cardiovascular diseases,0500000US49009,-51.38,0500000US49009
"Davis County, Utah",49011,Cardiovascular diseases,0500000US49011,-42.67,0500000US49011
"Duchesne County, Utah",49013,Cardiovascular diseases,0500000US49013,-46.67,0500000US49013
"Emery County, Utah",49015,Cardiovascular diseases,0500000US49015,-37.54,0500000US49015
"Garfield County, Utah",49017,Cardiovascular diseases,0500000US49017,-46.01,0500000US49017
"Grand County, Utah",49019,Cardiovascular diseases,0500000US49019,-45.58,0500000US49019
"Iron County, Utah",49021,Cardiovascular diseases,0500000US49021,-34.22,0500000US49021
